"","date","station","sensor","depth","vwcavg"
"3756","2022-11-21","BUECI","BUECI-SC",1,0.0230625
"3757","2022-11-22","BUECI","BUECI-SC",1,0.0205208333333333
"3758","2022-11-23","BUECI","BUECI-SC",1,0.0199583333333333
"3759","2022-11-24","BUECI","BUECI-SC",1,0.019
"3760","2022-11-25","BUECI","BUECI-SC",1,0.019
"3761","2022-11-26","BUECI","BUECI-SC",1,0.0183541666666667
"3762","2022-11-27","BUECI","BUECI-SC",1,0.017875
"3763","2022-11-28","BUECI","BUECI-SC",1,0.0168541666666667
"3764","2022-11-29","BUECI","BUECI-SC",1,0.0152916666666667
"3765","2022-11-30","BUECI","BUECI-SC",1,0.0156875
"3766","2022-12-01","BUECI","BUECI-SC",1,0.018
"3767","2022-09-01","SSMH","SSMH-SB",1,0.334479166666667
"3768","2022-09-02","SSMH","SSMH-SB",1,0.333979166666667
"3769","2022-09-03","SSMH","SSMH-SB",1,0.335041666666667
"3770","2022-09-04","SSMH","SSMH-SB",1,0.336520833333333
"3771","2022-09-05","SSMH","SSMH-SB",1,0.334416666666667
"3772","2022-09-06","SSMH","SSMH-SB",1,0.334520833333333
"3773","2022-09-07","SSMH","SSMH-SB",1,0.3349375
"3774","2022-09-08","SSMH","SSMH-SB",1,0.334291666666667
"3775","2022-09-09","SSMH","SSMH-SB",1,0.333979166666667
"3776","2022-09-10","SSMH","SSMH-SB",1,0.3344375
"3777","2022-09-11","SSMH","SSMH-SB",1,0.3345
"3778","2022-09-12","SSMH","SSMH-SB",1,0.335208333333333
"3779","2022-09-13","SSMH","SSMH-SB",1,0.336166666666667
"3780","2022-09-14","SSMH","SSMH-SB",1,0.336708333333333
"3781","2022-09-15","SSMH","SSMH-SB",1,0.337020833333333
"3782","2022-09-16","SSMH","SSMH-SB",1,0.335083333333333
"3783","2022-09-17","SSMH","SSMH-SB",1,0.335169811320755
"3784","2022-09-18","SSMH","SSMH-SB",1,0.33615625
"3785","2022-09-19","SSMH","SSMH-SB",1,0.333548611111111
"3786","2022-09-20","SSMH","SSMH-SB",1,0.332489583333333
"3787","2022-09-21","SSMH","SSMH-SB",1,0.328149305555556
"3788","2022-09-22","SSMH","SSMH-SB",1,0.324471428571429
"3789","2022-09-23","SSMH","SSMH-SB",1,0.321875
"3790","2022-09-24","SSMH","SSMH-SB",1,0.326333333333333
"3791","2022-09-25","SSMH","SSMH-SB",1,0.306645833333333
"3792","2022-09-26","SSMH","SSMH-SB",1,0.274875
"3793","2022-09-27","SSMH","SSMH-SB",1,0.254583333333333
"3794","2022-09-28","SSMH","SSMH-SB",1,0.2426875
"3795","2022-09-29","SSMH","SSMH-SB",1,0.241
"3796","2022-09-30","SSMH","SSMH-SB",1,0.2739375
"3797","2022-10-01","SSMH","SSMH-SB",1,0.261166666666667
"3798","2022-10-02","SSMH","SSMH-SB",1,0.244395833333333
"3799","2022-10-03","SSMH","SSMH-SB",1,0.218208333333333
"3800","2022-10-04","SSMH","SSMH-SB",1,0.177145833333333
"3801","2022-10-05","SSMH","SSMH-SB",1,0.174479166666667
"3802","2022-10-06","SSMH","SSMH-SB",1,0.217895833333333
"3803","2022-10-07","SSMH","SSMH-SB",1,0.221291666666667
"3804","2022-10-08","SSMH","SSMH-SB",1,0.207020833333333
"3805","2022-10-09","SSMH","SSMH-SB",1,0.137458333333333
"3806","2022-10-10","SSMH","SSMH-SB",1,0.129729166666667
"3807","2022-10-11","SSMH","SSMH-SB",1,0.133916666666667
"3808","2022-10-12","SSMH","SSMH-SB",1,0.140604166666667
"3809","2022-10-13","SSMH","SSMH-SB",1,0.143229166666667
"3810","2022-10-14","SSMH","SSMH-SB",1,0.144
"3811","2022-10-15","SSMH","SSMH-SB",1,0.144
"3812","2022-10-16","SSMH","SSMH-SB",1,0.143229166666667
"3813","2022-10-17","SSMH","SSMH-SB",1,0.1445625
"3814","2022-10-18","SSMH","SSMH-SB",1,0.1461875
"3815","2022-10-19","SSMH","SSMH-SB",1,0.147
"3816","2022-10-20","SSMH","SSMH-SB",1,0.147
"3817","2022-10-21","SSMH","SSMH-SB",1,0.1476875
"3818","2022-10-22","SSMH","SSMH-SB",1,0.148458333333333
"3819","2022-10-23","SSMH","SSMH-SB",1,0.149
"3820","2022-10-24","SSMH","SSMH-SB",1,0.148541666666667
"3821","2022-10-25","SSMH","SSMH-SB",1,0.147666666666667
"3822","2022-10-26","SSMH","SSMH-SB",1,0.147
"3823","2022-10-27","SSMH","SSMH-SB",1,0.147
"3824","2022-10-28","SSMH","SSMH-SB",1,0.147833333333333
"3825","2022-10-29","SSMH","SSMH-SB",1,0.148
"3826","2022-10-30","SSMH","SSMH-SB",1,0.148729166666667
"3827","2022-10-31","SSMH","SSMH-SB",1,0.149
"3828","2022-11-01","SSMH","SSMH-SB",1,0.148604166666667
"3829","2022-11-02","SSMH","SSMH-SB",1,0.147354166666667
"3830","2022-11-03","SSMH","SSMH-SB",1,0.146
"3831","2022-11-04","SSMH","SSMH-SB",1,0.146
"3832","2022-11-05","SSMH","SSMH-SB",1,0.146
"3833","2022-11-06","SSMH","SSMH-SB",1,0.145520833333333
"3834","2022-11-07","SSMH","SSMH-SB",1,0.144458333333333
"3835","2022-11-08","SSMH","SSMH-SB",1,0.1449375
"3836","2022-11-09","SSMH","SSMH-SB",1,0.145416666666667
"3837","2022-11-10","SSMH","SSMH-SB",1,0.146
"3838","2022-11-11","SSMH","SSMH-SB",1,0.146
"3839","2022-11-12","SSMH","SSMH-SB",1,0.1455
"3840","2022-11-13","SSMH","SSMH-SB",1,0.144458333333333
"3841","2022-11-14","SSMH","SSMH-SB",1,0.144
"3842","2022-11-15","SSMH","SSMH-SB",1,0.143708333333333
"3843","2022-11-16","SSMH","SSMH-SB",1,0.143
"3844","2022-11-17","SSMH","SSMH-SB",1,0.143
"3845","2022-11-18","SSMH","SSMH-SB",1,0.149458333333333
"3846","2022-11-19","SSMH","SSMH-SB",1,0.155708333333333
"3847","2022-11-20","SSMH","SSMH-SB",1,0.150604166666667
"3848","2022-11-21","SSMH","SSMH-SB",1,0.1481875
"3849","2022-11-22","SSMH","SSMH-SB",1,0.146625
"3850","2022-11-23","SSMH","SSMH-SB",1,0.14536170212766
"3851","2022-11-24","SSMH","SSMH-SB",1,0.143604166666667
"3852","2022-11-25","SSMH","SSMH-SB",1,0.141854166666667
"3853","2022-11-26","SSMH","SSMH-SB",1,0.140229166666667
"3854","2022-11-27","SSMH","SSMH-SB",1,0.138291666666667
"3855","2022-11-28","SSMH","SSMH-SB",1,0.1360625
"3856","2022-11-29","SSMH","SSMH-SB",1,0.133375
"3857","2022-11-30","SSMH","SSMH-SB",1,0.131375
"3858","2022-09-01","TNHA","TNHA-SC",1,0.423958333333333
"3859","2022-09-02","TNHA","TNHA-SC",1,0.403708333333333
"3860","2022-09-03","TNHA","TNHA-SC",1,0.376291666666667
"3861","2022-09-04","TNHA","TNHA-SC",1,0.3926875
"3862","2022-09-05","TNHA","TNHA-SC",1,0.364145833333333
"3863","2022-09-06","TNHA","TNHA-SC",1,0.329708333333333
"3864","2022-09-07","TNHA","TNHA-SC",1,0.319916666666667
"3865","2022-09-08","TNHA","TNHA-SC",1,0.3134375
"3866","2022-09-09","TNHA","TNHA-SC",1,0.3216875
"3867","2022-09-10","TNHA","TNHA-SC",1,0.2880625
"3868","2022-09-11","TNHA","TNHA-SC",1,0.294375
"3869","2022-09-12","TNHA","TNHA-SC",1,0.347375
"3870","2022-09-13","TNHA","TNHA-SC",1,0.293291666666667
"3871","2022-09-14","TNHA","TNHA-SC",1,0.380270833333333
"3872","2022-09-15","TNHA","TNHA-SC",1,0.3851875
"3873","2022-09-16","TNHA","TNHA-SC",1,0.354375
"3874","2022-09-17","TNHA","TNHA-SC",1,0.21544099378882
"3875","2022-09-18","TNHA","TNHA-SC",1,0.207545138888889
"3876","2022-09-19","TNHA","TNHA-SC",1,0.205913194444444
"3877","2022-09-20","TNHA","TNHA-SC",1,0.194368055555556
"3878","2022-09-21","TNHA","TNHA-SC",1,0.238958333333333
"3879","2022-09-22","TNHA","TNHA-SC",1,0.318647058823529
"3880","2022-09-23","TNHA","TNHA-SC",1,0.197083333333333
"3881","2022-09-24","TNHA","TNHA-SC",1,0.212875
"3882","2022-09-25","TNHA","TNHA-SC",1,0.162958333333333
"3883","2022-09-26","TNHA","TNHA-SC",1,0.0690208333333333
"3884","2022-09-27","TNHA","TNHA-SC",1,0.0558541666666667
"3885","2022-09-28","TNHA","TNHA-SC",1,0.0505625
"3886","2022-09-29","TNHA","TNHA-SC",1,0.0480416666666667
"3887","2022-09-30","TNHA","TNHA-SC",1,0.0564583333333333
"3888","2022-10-01","TNHA","TNHA-SC",1,0.0485416666666667
"3889","2022-10-02","TNHA","TNHA-SC",1,0.0398541666666667
"3890","2022-10-03","TNHA","TNHA-SC",1,0.0327708333333333
"3891","2022-10-04","TNHA","TNHA-SC",1,0.0251875
"3892","2022-10-05","TNHA","TNHA-SC",1,0.03675
"3893","2022-10-06","TNHA","TNHA-SC",1,0.062625
"3894","2022-10-07","TNHA","TNHA-SC",1,0.0760416666666667
"3895","2022-10-08","TNHA","TNHA-SC",1,0.069375
"3896","2022-10-09","TNHA","TNHA-SC",1,0.0468541666666667
"3897","2022-10-10","TNHA","TNHA-SC",1,0.0399375
"3898","2022-10-11","TNHA","TNHA-SC",1,0.0409791666666667
"3899","2022-10-12","TNHA","TNHA-SC",1,0.0444166666666667
"3900","2022-10-13","TNHA","TNHA-SC",1,0.0465625
"3901","2022-10-14","TNHA","TNHA-SC",1,0.047
"3902","2022-10-15","TNHA","TNHA-SC",1,0.0465625
"3903","2022-10-16","TNHA","TNHA-SC",1,0.0439166666666667
"3904","2022-10-17","TNHA","TNHA-SC",1,0.0456458333333333
"3905","2022-10-18","TNHA","TNHA-SC",1,0.0455625
"3906","2022-10-19","TNHA","TNHA-SC",1,0.0450625
"3907","2022-10-20","TNHA","TNHA-SC",1,0.0448958333333333
"3908","2022-10-21","TNHA","TNHA-SC",1,0.045
"3909","2022-10-22","TNHA","TNHA-SC",1,0.045
"3910","2022-10-23","TNHA","TNHA-SC",1,0.0444166666666667
"3911","2022-10-24","TNHA","TNHA-SC",1,0.0418333333333333
"3912","2022-10-25","TNHA","TNHA-SC",1,0.0402291666666667
"3913","2022-10-26","TNHA","TNHA-SC",1,0.039
"3914","2022-10-27","TNHA","TNHA-SC",1,0.039125
"3915","2022-10-28","TNHA","TNHA-SC",1,0.0397708333333333
"3916","2022-10-29","TNHA","TNHA-SC",1,0.039
"3917","2022-10-30","TNHA","TNHA-SC",1,0.039
"3918","2022-10-31","TNHA","TNHA-SC",1,0.0382916666666667
"3919","2022-11-01","TNHA","TNHA-SC",1,0.0356875
"3920","2022-11-02","TNHA","TNHA-SC",1,0.0337708333333333
"3921","2022-11-03","TNHA","TNHA-SC",1,0.034
"3922","2022-11-04","TNHA","TNHA-SC",1,0.0330625
"3923","2022-11-05","TNHA","TNHA-SC",1,0.0325416666666667
"3924","2022-11-06","TNHA","TNHA-SC",1,0.0307291666666667
"3925","2022-11-07","TNHA","TNHA-SC",1,0.0313125
"3926","2022-11-08","TNHA","TNHA-SC",1,0.0327291666666667
"3927","2022-11-09","TNHA","TNHA-SC",1,0.033
"3928","2022-11-10","TNHA","TNHA-SC",1,0.033
"3929","2022-11-11","TNHA","TNHA-SC",1,0.0327291666666667
"3930","2022-11-12","TNHA","TNHA-SC",1,0.0316666666666667
"3931","2022-11-13","TNHA","TNHA-SC",1,0.0312083333333333
"3932","2022-11-14","TNHA","TNHA-SC",1,0.0314166666666667
"3933","2022-11-15","TNHA","TNHA-SC",1,0.0303541666666667
"3934","2022-11-16","TNHA","TNHA-SC",1,0.031
"3935","2022-11-17","TNHA","TNHA-SC",1,0.0316666666666667
"3936","2022-11-18","TNHA","TNHA-SC",1,0.0398541666666667
"3937","2022-11-19","TNHA","TNHA-SC",1,0.0454791666666667
"3938","2022-11-20","TNHA","TNHA-SC",1,0.0390833333333333
"3939","2022-11-21","TNHA","TNHA-SC",1,0.0361458333333333
"3940","2022-11-22","TNHA","TNHA-SC",1,0.033875
"3941","2022-11-23","TNHA","TNHA-SC",1,0.031875
"3942","2022-11-24","TNHA","TNHA-SC",1,0.0304791666666667
"3943","2022-11-25","TNHA","TNHA-SC",1,0.0294375
"3944","2022-11-26","TNHA","TNHA-SC",1,0.0281875
"3945","2022-11-27","TNHA","TNHA-SC",1,0.02725
"3946","2022-11-28","TNHA","TNHA-SC",1,0.025375
"3947","2022-11-29","TNHA","TNHA-SC",1,0.0234375
"3948","2022-11-30","TNHA","TNHA-SC",1,0.0247708333333333
"3949","2022-12-01","TNHA","TNHA-SC",1,0.026
"3950","2022-09-01","BEO","BEO-BASE",1,0
"3951","2022-09-02","BEO","BEO-BASE",1,0
"3952","2022-09-03","BEO","BEO-BASE",1,0
"3953","2022-09-04","BEO","BEO-BASE",1,0
"3954","2022-09-05","BEO","BEO-BASE",1,0
"3955","2022-09-06","BEO","BEO-BASE",1,0
"3956","2022-09-07","BEO","BEO-BASE",1,0
"3957","2022-09-08","BEO","BEO-BASE",1,0
"3958","2022-09-09","BEO","BEO-BASE",1,0
"3959","2022-09-10","BEO","BEO-BASE",1,0
"3960","2022-09-11","BEO","BEO-BASE",1,0
"3961","2022-09-12","BEO","BEO-BASE",1,0
"3962","2022-09-13","BEO","BEO-BASE",1,0
"3963","2022-09-14","BEO","BEO-BASE",1,0
"3964","2022-09-15","BEO","BEO-BASE",1,0
"3965","2022-09-16","BEO","BEO-BASE",1,0
"3966","2022-09-17","BEO","BEO-BASE",1,0
"3967","2022-09-18","BEO","BEO-BASE",1,0
"3968","2022-09-19","BEO","BEO-BASE",1,0
"3969","2022-09-20","BEO","BEO-BASE",1,0
"3970","2022-09-21","BEO","BEO-BASE",1,0
"3971","2022-09-22","BEO","BEO-BASE",1,0
"3972","2022-09-23","BEO","BEO-BASE",1,0
"3973","2022-09-24","BEO","BEO-BASE",1,0
"3974","2022-09-25","BEO","BEO-BASE",1,0
"3975","2022-09-26","BEO","BEO-BASE",1,0
"3976","2022-09-27","BEO","BEO-BASE",1,0
"3977","2022-09-28","BEO","BEO-BASE",1,0
"3978","2022-09-29","BEO","BEO-BASE",1,0
"3979","2022-09-30","BEO","BEO-BASE",1,0
"3980","2022-10-01","BEO","BEO-BASE",1,0
"3981","2022-10-02","BEO","BEO-BASE",1,0
"3982","2022-10-03","BEO","BEO-BASE",1,0
"3983","2022-10-04","BEO","BEO-BASE",1,0
"3984","2022-10-05","BEO","BEO-BASE",1,0
"3985","2022-10-06","BEO","BEO-BASE",1,0.0004375
"3986","2022-10-07","BEO","BEO-BASE",1,0
"3987","2022-10-08","BEO","BEO-BASE",1,0
"3988","2022-10-09","BEO","BEO-BASE",1,0
"3989","2022-10-10","BEO","BEO-BASE",1,0
"3990","2022-10-11","BEO","BEO-BASE",1,0
"3991","2022-10-12","BEO","BEO-BASE",1,0
"3992","2022-10-13","BEO","BEO-BASE",1,0
"3993","2022-10-14","BEO","BEO-BASE",1,0
"3994","2022-10-15","BEO","BEO-BASE",1,0
"3995","2022-10-16","BEO","BEO-BASE",1,0
"3996","2022-10-17","BEO","BEO-BASE",1,0
"3997","2022-10-18","BEO","BEO-BASE",1,0
"3998","2022-10-19","BEO","BEO-BASE",1,0
"3999","2022-10-20","BEO","BEO-BASE",1,0
"4000","2022-10-21","BEO","BEO-BASE",1,0
"4001","2022-10-22","BEO","BEO-BASE",1,0
"4002","2022-10-23","BEO","BEO-BASE",1,0
"4003","2022-10-24","BEO","BEO-BASE",1,0
"4004","2022-10-25","BEO","BEO-BASE",1,0
"4005","2022-10-26","BEO","BEO-BASE",1,0
"4006","2022-10-27","BEO","BEO-BASE",1,0
"4007","2022-10-28","BEO","BEO-BASE",1,0
"4008","2022-10-29","BEO","BEO-BASE",1,0
"4009","2022-10-30","BEO","BEO-BASE",1,0
"4010","2022-10-31","BEO","BEO-BASE",1,0
"4011","2022-11-01","BEO","BEO-BASE",1,0
"4012","2022-11-02","BEO","BEO-BASE",1,0
"4013","2022-11-03","BEO","BEO-BASE",1,0
"4014","2022-11-04","BEO","BEO-BASE",1,0
"4015","2022-11-05","BEO","BEO-BASE",1,0
"4016","2022-11-06","BEO","BEO-BASE",1,0
"4017","2022-11-07","BEO","BEO-BASE",1,0
"4018","2022-11-08","BEO","BEO-BASE",1,0
"4019","2022-11-09","BEO","BEO-BASE",1,0
"4020","2022-11-10","BEO","BEO-BASE",1,0
"4021","2022-11-11","BEO","BEO-BASE",1,0
"4022","2022-11-12","BEO","BEO-BASE",1,0
"4023","2022-11-13","BEO","BEO-BASE",1,0
"4024","2022-11-14","BEO","BEO-BASE",1,0
"4025","2022-11-15","BEO","BEO-BASE",1,0
"4026","2022-11-16","BEO","BEO-BASE",1,0
"4027","2022-11-17","BEO","BEO-BASE",1,0
"4028","2022-11-18","BEO","BEO-BASE",1,0
"4029","2022-11-19","BEO","BEO-BASE",1,0
"4030","2022-11-20","BEO","BEO-BASE",1,0
"4031","2022-11-21","BEO","BEO-BASE",1,0
"4032","2022-11-22","BEO","BEO-BASE",1,0
"4033","2022-11-23","BEO","BEO-BASE",1,0
"4034","2022-11-24","BEO","BEO-BASE",1,0
"4035","2022-11-25","BEO","BEO-BASE",1,0
"4036","2022-11-26","BEO","BEO-BASE",1,0
"4037","2022-11-27","BEO","BEO-BASE",1,0
"4038","2022-11-28","BEO","BEO-BASE",1,0
"4039","2022-11-29","BEO","BEO-BASE",1,0
"4040","2022-11-30","BEO","BEO-BASE",1,0
"4041","2022-12-01","BEO","BEO-BASE",1,0
"4042","2022-09-01","SSMH","SSMH-SD",1,0.330833333333333
"4043","2022-09-02","SSMH","SSMH-SD",1,0.3303125
"4044","2022-09-03","SSMH","SSMH-SD",1,0.331229166666667
"4045","2022-09-04","SSMH","SSMH-SD",1,0.332333333333333
"4046","2022-09-05","SSMH","SSMH-SD",1,0.330541666666667
"4047","2022-09-06","SSMH","SSMH-SD",1,0.329854166666667
"4048","2022-09-07","SSMH","SSMH-SD",1,0.330291666666667
"4049","2022-09-08","SSMH","SSMH-SD",1,0.330041666666667
"4050","2022-09-09","SSMH","SSMH-SD",1,0.330125
"4051","2022-09-10","SSMH","SSMH-SD",1,0.329666666666667
"4052","2022-09-11","SSMH","SSMH-SD",1,0.3296875
"4053","2022-09-12","SSMH","SSMH-SD",1,0.330916666666667
"4054","2022-09-13","SSMH","SSMH-SD",1,0.332020833333333
"4055","2022-09-14","SSMH","SSMH-SD",1,0.336375
"4056","2022-09-15","SSMH","SSMH-SD",1,0.337416666666667
"4057","2022-09-16","SSMH","SSMH-SD",1,0.336604166666667
"4058","2022-09-17","SSMH","SSMH-SD",1,0.333
"4059","2022-09-18","SSMH","SSMH-SD",1,0.332375
"4060","2022-09-19","SSMH","SSMH-SD",1,0.334201388888889
"4061","2022-09-20","SSMH","SSMH-SD",1,0.334236111111111
"4062","2022-09-21","SSMH","SSMH-SD",1,0.341298611111111
"4063","2022-09-22","SSMH","SSMH-SD",1,0.341985714285714
"4064","2022-09-23","SSMH","SSMH-SD",1,0.336041666666667
"4065","2022-09-24","SSMH","SSMH-SD",1,0.33725
"4066","2022-09-25","SSMH","SSMH-SD",1,0.332291666666667
"4067","2022-09-26","SSMH","SSMH-SD",1,0.290645833333333
"4068","2022-09-27","SSMH","SSMH-SD",1,0.250354166666667
"4069","2022-09-28","SSMH","SSMH-SD",1,0.223041666666667
"4070","2022-09-29","SSMH","SSMH-SD",1,0.197729166666667
"4071","2022-09-30","SSMH","SSMH-SD",1,0.201791666666667
"4072","2022-10-01","SSMH","SSMH-SD",1,0.193208333333333
"4073","2022-10-02","SSMH","SSMH-SD",1,0.168625
"4074","2022-10-03","SSMH","SSMH-SD",1,0.149833333333333
"4075","2022-10-04","SSMH","SSMH-SD",1,0.138666666666667
"4076","2022-10-05","SSMH","SSMH-SD",1,0.148333333333333
"4077","2022-10-06","SSMH","SSMH-SD",1,0.165208333333333
"4078","2022-10-07","SSMH","SSMH-SD",1,0.17725
"4079","2022-10-08","SSMH","SSMH-SD",1,0.180416666666667
"4080","2022-10-09","SSMH","SSMH-SD",1,0.152208333333333
"4081","2022-10-10","SSMH","SSMH-SD",1,0.142125
"4082","2022-10-11","SSMH","SSMH-SD",1,0.145041666666667
"4083","2022-10-12","SSMH","SSMH-SD",1,0.151916666666667
"4084","2022-10-13","SSMH","SSMH-SD",1,0.1561875
"4085","2022-10-14","SSMH","SSMH-SD",1,0.157854166666667
"4086","2022-10-15","SSMH","SSMH-SD",1,0.157729166666667
"4087","2022-10-16","SSMH","SSMH-SD",1,0.154708333333333
"4088","2022-10-17","SSMH","SSMH-SD",1,0.1564375
"4089","2022-10-18","SSMH","SSMH-SD",1,0.156583333333333
"4090","2022-10-19","SSMH","SSMH-SD",1,0.1556875
"4091","2022-10-20","SSMH","SSMH-SD",1,0.155395833333333
"4092","2022-10-21","SSMH","SSMH-SD",1,0.156
"4093","2022-10-22","SSMH","SSMH-SD",1,0.1553125
"4094","2022-10-23","SSMH","SSMH-SD",1,0.1545
"4095","2022-10-24","SSMH","SSMH-SD",1,0.1511875
"4096","2022-10-25","SSMH","SSMH-SD",1,0.148375
"4097","2022-10-26","SSMH","SSMH-SD",1,0.147
"4098","2022-10-27","SSMH","SSMH-SD",1,0.14725
"4099","2022-10-28","SSMH","SSMH-SD",1,0.147416666666667
"4100","2022-10-29","SSMH","SSMH-SD",1,0.146666666666667
"4101","2022-10-30","SSMH","SSMH-SD",1,0.146916666666667
"4102","2022-10-31","SSMH","SSMH-SD",1,0.143916666666667
"4103","2022-11-01","SSMH","SSMH-SD",1,0.134729166666667
"4104","2022-11-02","SSMH","SSMH-SD",1,0.1310625
"4105","2022-11-03","SSMH","SSMH-SD",1,0.132604166666667
"4106","2022-11-04","SSMH","SSMH-SD",1,0.131395833333333
"4107","2022-11-05","SSMH","SSMH-SD",1,0.129270833333333
"4108","2022-11-06","SSMH","SSMH-SD",1,0.124916666666667
"4109","2022-11-07","SSMH","SSMH-SD",1,0.124479166666667
"4110","2022-11-08","SSMH","SSMH-SD",1,0.125
"4111","2022-11-09","SSMH","SSMH-SD",1,0.125
"4112","2022-11-10","SSMH","SSMH-SD",1,0.125
"4113","2022-11-11","SSMH","SSMH-SD",1,0.1241875
"4114","2022-11-12","SSMH","SSMH-SD",1,0.122145833333333
"4115","2022-11-13","SSMH","SSMH-SD",1,0.121
"4116","2022-11-14","SSMH","SSMH-SD",1,0.120083333333333
"4117","2022-11-15","SSMH","SSMH-SD",1,0.116958333333333
"4118","2022-11-16","SSMH","SSMH-SD",1,0.117416666666667
"4119","2022-11-17","SSMH","SSMH-SD",1,0.118395833333333
"4120","2022-11-18","SSMH","SSMH-SD",1,0.123020833333333
"4121","2022-11-19","SSMH","SSMH-SD",1,0.1243125
"4122","2022-11-20","SSMH","SSMH-SD",1,0.122458333333333
"4123","2022-11-21","SSMH","SSMH-SD",1,0.12175
"4124","2022-11-22","SSMH","SSMH-SD",1,0.118854166666667
"4125","2022-11-23","SSMH","SSMH-SD",1,0.115936170212766
"4126","2022-11-24","SSMH","SSMH-SD",1,0.113416666666667
"4127","2022-11-25","SSMH","SSMH-SD",1,0.111875
"4128","2022-11-26","SSMH","SSMH-SD",1,0.1095
"4129","2022-11-27","SSMH","SSMH-SD",1,0.107083333333333
"4130","2022-11-28","SSMH","SSMH-SD",1,0.1054375
"4131","2022-11-29","SSMH","SSMH-SD",1,0.10325
"4132","2022-11-30","SSMH","SSMH-SD",1,0.103666666666667
"4133","2022-09-24","BUECI","BUECI-SF01",1,0.289047619047619
"4134","2022-09-25","BUECI","BUECI-SF01",1,0.2819375
"4135","2022-09-26","BUECI","BUECI-SF01",1,0.2483125
"4136","2022-09-27","BUECI","BUECI-SF01",1,0.217104166666667
"4137","2022-09-28","BUECI","BUECI-SF01",1,0.1824375
"4138","2022-09-29","BUECI","BUECI-SF01",1,0.1446875
"4139","2022-09-30","BUECI","BUECI-SF01",1,0.146791666666667
"4140","2022-10-01","BUECI","BUECI-SF01",1,0.137145833333333
"4141","2022-10-02","BUECI","BUECI-SF01",1,0.1283125
"4142","2022-10-03","BUECI","BUECI-SF01",1,0.124916666666667
"4143","2022-10-04","BUECI","BUECI-SF01",1,0.115125
"4144","2022-10-05","BUECI","BUECI-SF01",1,0.130666666666667
"4145","2022-10-06","BUECI","BUECI-SF01",1,0.159583333333333
"4146","2022-10-07","BUECI","BUECI-SF01",1,0.2483125
"4147","2022-10-08","BUECI","BUECI-SF01",1,0.452958333333333
"4148","2022-10-09","BUECI","BUECI-SF01",1,0.421604166666667
"4149","2022-10-10","BUECI","BUECI-SF01",1,0.409041666666667
"4150","2022-10-11","BUECI","BUECI-SF01",1,0.39875
"4151","2022-10-12","BUECI","BUECI-SF01",1,0.391604166666667
"4152","2022-10-13","BUECI","BUECI-SF01",1,0.380895833333333
"4153","2022-10-14","BUECI","BUECI-SF01",1,0.354375
"4154","2022-10-15","BUECI","BUECI-SF01",1,0.334145833333333
"4155","2022-10-16","BUECI","BUECI-SF01",1,0.295854166666667
"4156","2022-10-17","BUECI","BUECI-SF01",1,0.322604166666667
"4157","2022-10-18","BUECI","BUECI-SF01",1,0.323583333333333
"4158","2022-10-19","BUECI","BUECI-SF01",1,0.3113125
"4159","2022-10-20","BUECI","BUECI-SF01",1,0.3153125
"4160","2022-10-21","BUECI","BUECI-SF01",1,0.317729166666667
"4161","2022-10-22","BUECI","BUECI-SF01",1,0.307229166666667
"4162","2022-10-23","BUECI","BUECI-SF01",1,0.294666666666667
"4163","2022-10-24","BUECI","BUECI-SF01",1,0.2598125
"4164","2022-10-25","BUECI","BUECI-SF01",1,0.238375
"4165","2022-10-26","BUECI","BUECI-SF01",1,0.2379375
"4166","2022-10-27","BUECI","BUECI-SF01",1,0.2476875
"4167","2022-10-28","BUECI","BUECI-SF01",1,0.258020833333333
"4168","2022-10-29","BUECI","BUECI-SF01",1,0.2540625
"4169","2022-10-30","BUECI","BUECI-SF01",1,0.2545625
"4170","2022-10-31","BUECI","BUECI-SF01",1,0.232604166666667
"4171","2022-11-01","BUECI","BUECI-SF01",1,0.184979166666667
"4172","2022-11-02","BUECI","BUECI-SF01",1,0.1806875
"4173","2022-11-03","BUECI","BUECI-SF01",1,0.199479166666667
"4174","2022-11-04","BUECI","BUECI-SF01",1,0.2009375
"4175","2022-11-05","BUECI","BUECI-SF01",1,0.206333333333333
"4176","2022-11-06","BUECI","BUECI-SF01",1,0.18725
"4177","2022-11-07","BUECI","BUECI-SF01",1,0.211395833333333
"4178","2022-11-08","BUECI","BUECI-SF01",1,0.234979166666667
"4179","2022-11-09","BUECI","BUECI-SF01",1,0.242708333333333
"4180","2022-11-10","BUECI","BUECI-SF01",1,0.238041666666667
"4181","2022-11-11","BUECI","BUECI-SF01",1,0.2174375
"4182","2022-11-12","BUECI","BUECI-SF01",1,0.1945625
"4183","2022-11-13","BUECI","BUECI-SF01",1,0.2011875
"4184","2022-11-14","BUECI","BUECI-SF01",1,0.199354166666667
"4185","2022-11-15","BUECI","BUECI-SF01",1,0.183145833333333
"4186","2022-11-16","BUECI","BUECI-SF01",1,0.209895833333333
"4187","2022-11-17","BUECI","BUECI-SF01",1,0.236583333333333
"4188","2022-11-18","BUECI","BUECI-SF01",1,0.276333333333333
"4189","2022-11-19","BUECI","BUECI-SF01",1,0.284416666666667
"4190","2022-11-20","BUECI","BUECI-SF01",1,0.2375
"4191","2022-11-21","BUECI","BUECI-SF01",1,0.225
"4192","2022-11-22","BUECI","BUECI-SF01",1,0.205229166666667
