"","date","station","sensor","depth","airavg"
"2152","2023-05-24","BUECI","21398660","1",-3.21333333333333
"2153","2023-05-25","BUECI","21398660","1",-4.35625
"2154","2023-05-26","BUECI","21398660","1",-2.88666666666667
"2155","2023-05-27","BUECI","21398660","1",-0.165416666666667
"2156","2023-05-28","BUECI","21398660","1",0.419583333333333
"2157","2023-05-29","BUECI","21398660","1",1.35375
"2158","2023-05-30","BUECI","21398660","1",1.27041666666667
"2159","2023-05-31","BUECI","21398660","1",-0.0295833333333334
"2160","2023-06-01","BUECI","21398660","1",-3.795
"2161","2023-06-02","BUECI","21398660","1",-3.22875
"2162","2023-06-03","BUECI","21398660","1",-0.524583333333333
"2163","2023-06-04","BUECI","21398660","1",-0.242083333333333
"2164","2023-06-05","BUECI","21398660","1",1.51875
"2165","2023-06-06","BUECI","21398660","1",2.39916666666667
"2166","2023-06-07","BUECI","21398660","1",0.0529166666666666
"2167","2023-06-08","BUECI","21398660","1",-0.484166666666667
"2168","2023-06-09","BUECI","21398660","1",-1.34625
"2169","2023-06-10","BUECI","21398660","1",-1.46875
"2170","2023-06-11","BUECI","21398660","1",-0.0795833333333333
"2171","2023-06-12","BUECI","21398660","1",2.33666666666667
"2172","2023-06-13","BUECI","21398660","1",6.14916666666667
"2173","2023-06-14","BUECI","21398660","1",10.3820833333333
"2174","2023-06-15","BUECI","21398660","1",7.14208333333333
"2175","2023-06-16","BUECI","21398660","1",1.83333333333333
"2176","2023-06-17","BUECI","21398660","1",2.82166666666667
"2177","2023-06-18","BUECI","21398660","1",1.83
"2178","2023-06-19","BUECI","21398660","1",4.61
"2179","2023-06-20","BUECI","21398660","1",2.4
"2180","2023-06-21","BUECI","21398660","1",1.78
"2181","2023-04-01","BUECI","21398661","1",-15.4133333333333
"2182","2023-04-02","BUECI","21398661","1",-17.09625
"2183","2023-04-03","BUECI","21398661","1",-13.39375
"2184","2023-04-04","BUECI","21398661","1",-17.375
"2185","2023-04-05","BUECI","21398661","1",-20.1304166666667
"2186","2023-04-06","BUECI","21398661","1",-23.08875
"2187","2023-04-07","BUECI","21398661","1",-23.62875
"2188","2023-04-08","BUECI","21398661","1",-23.4166666666667
"2189","2023-04-09","BUECI","21398661","1",-25.27375
"2190","2023-04-10","BUECI","21398661","1",-17.9341666666667
"2191","2023-04-11","BUECI","21398661","1",-19.5491666666667
"2192","2023-04-12","BUECI","21398661","1",-20.6783333333333
"2193","2023-04-13","BUECI","21398661","1",-20.5120833333333
"2194","2023-04-14","BUECI","21398661","1",-20.90125
"2195","2023-04-15","BUECI","21398661","1",-21.9420833333333
"2196","2023-04-16","BUECI","21398661","1",-21.3775
"2197","2023-04-17","BUECI","21398661","1",-19.7645833333333
"2198","2023-04-18","BUECI","21398661","1",-18.785
"2199","2023-04-19","BUECI","21398661","1",-16.93125
"2200","2023-04-20","BUECI","21398661","1",-8.45333333333333
"2201","2023-04-21","BUECI","21398661","1",-9.12416666666667
"2202","2023-04-22","BUECI","21398661","1",-17.4829166666667
"2203","2023-04-23","BUECI","21398661","1",-16.6733333333333
"2204","2023-04-24","BUECI","21398661","1",-16.6591666666667
"2205","2023-04-25","BUECI","21398661","1",-12.9869565217391
"2206","2023-04-26","BUECI","21398661","1",-14.67
"2207","2023-04-27","BUECI","21398661","1",-15.5275
"2208","2023-04-28","BUECI","21398661","1",-13.6620833333333
"2209","2023-04-29","BUECI","21398661","1",-13.8204166666667
"2210","2023-04-30","BUECI","21398661","1",-11.8991666666667
"2211","2023-05-01","BUECI","21398661","1",-11.3816666666667
"2212","2023-05-02","BUECI","21398661","1",-8.57458333333333
"2213","2023-05-03","BUECI","21398661","1",-6.85333333333333
"2214","2023-05-04","BUECI","21398661","1",-6.28833333333333
"2215","2023-05-05","BUECI","21398661","1",-4.36458333333333
"2216","2023-05-06","BUECI","21398661","1",-4.65291666666667
"2217","2023-05-07","BUECI","21398661","1",-4.23666666666667
"2218","2023-05-08","BUECI","21398661","1",-5.75208333333333
"2219","2023-05-09","BUECI","21398661","1",-4.51666666666667
"2220","2023-05-10","BUECI","21398661","1",-4.91
"2221","2023-05-11","BUECI","21398661","1",-5.23041666666667
"2222","2023-05-12","BUECI","21398661","1",-5.27416666666667
"2223","2023-05-13","BUECI","21398661","1",-4.80125
"2224","2023-05-14","BUECI","21398661","1",2.77
"2225","2023-05-15","BUECI","21398661","1",0.6825
"2226","2023-05-16","BUECI","21398661","1",-7.03708333333333
"2227","2023-05-17","BUECI","21398661","1",-6.90833333333333
"2228","2023-05-18","BUECI","21398661","1",-1.92416666666667
"2229","2023-05-19","BUECI","21398661","1",1.93
"2230","2023-05-20","BUECI","21398661","1",2.28083333333333
"2231","2023-05-21","BUECI","21398661","1",1.28958333333333
"2232","2023-05-22","BUECI","21398661","1",3.14833333333333
"2233","2023-05-23","BUECI","21398661","1",0.987916666666667
"2234","2023-05-24","BUECI","21398661","1",-3.89041666666667
"2235","2023-05-25","BUECI","21398661","1",-4.42791666666667
"2236","2023-05-26","BUECI","21398661","1",-3.155
"2237","2023-05-27","BUECI","21398661","1",-1.17541666666667
"2238","2023-05-28","BUECI","21398661","1",-0.152083333333333
"2239","2023-05-29","BUECI","21398661","1",1.89333333333333
"2240","2023-05-30","BUECI","21398661","1",1.31541666666667
"2241","2023-05-31","BUECI","21398661","1",0.639583333333333
"2242","2023-06-01","BUECI","21398661","1",-1.54958333333333
"2243","2023-06-02","BUECI","21398661","1",-2.98583333333333
"2244","2023-06-03","BUECI","21398661","1",-0.57875
"2245","2023-06-04","BUECI","21398661","1",0.145
"2246","2023-06-05","BUECI","21398661","1",1.67583333333333
"2247","2023-06-06","BUECI","21398661","1",1.80333333333333
"2248","2023-06-07","BUECI","21398661","1",-0.396666666666667
"2249","2023-06-08","BUECI","21398661","1",-1.32625
"2250","2023-06-09","BUECI","21398661","1",-2.38041666666667
"2251","2023-06-10","BUECI","21398661","1",-2.41708333333333
"2252","2023-06-11","BUECI","21398661","1",-0.53625
"2253","2023-06-12","BUECI","21398661","1",1.91833333333333
"2254","2023-06-13","BUECI","21398661","1",5.95041666666667
"2255","2023-06-14","BUECI","21398661","1",10.695
"2256","2023-06-15","BUECI","21398661","1",5.29833333333333
"2257","2023-06-16","BUECI","21398661","1",1.25416666666667
"2258","2023-06-17","BUECI","21398661","1",2.40875
"2259","2023-06-18","BUECI","21398661","1",1.02125
"2260","2023-06-19","BUECI","21398661","1",5.87666666666667
"2261","2023-06-20","BUECI","21398661","1",6.1225
"2262","2023-06-21","BUECI","21398661","1",2.18714285714286
"2263","2023-06-28","BUECI","21398661","1",4.61190476190476
"2264","2023-06-29","BUECI","21398661","1",2.93166666666667
"2265","2023-06-30","BUECI","21398661","1",4.12
"2266","2023-04-01","TNHA","TNHA-??","1",-15.3695833333333
"2267","2023-04-02","TNHA","TNHA-??","1",-16.49625
"2268","2023-04-03","TNHA","TNHA-??","1",-14.7625
"2269","2023-04-04","TNHA","TNHA-??","1",-18.91125
"2270","2023-04-05","TNHA","TNHA-??","1",-21.14875
"2271","2023-04-06","TNHA","TNHA-??","1",-23.9245833333333
"2272","2023-04-07","TNHA","TNHA-??","1",-23.4895833333333
"2273","2023-04-08","TNHA","TNHA-??","1",-26.41375
"2274","2023-04-09","TNHA","TNHA-??","1",-25.0954166666667
"2275","2023-04-10","TNHA","TNHA-??","1",-18.76375
"2276","2023-04-11","TNHA","TNHA-??","1",-22.3258333333333
"2277","2023-04-12","TNHA","TNHA-??","1",-22.1041666666667
"2278","2023-04-13","TNHA","TNHA-??","1",-21.7804166666667
"2279","2023-04-14","TNHA","TNHA-??","1",-21.8291666666667
"2280","2023-04-15","TNHA","TNHA-??","1",-22.355
"2281","2023-04-16","TNHA","TNHA-??","1",-21.1445833333333
"2282","2023-04-17","TNHA","TNHA-??","1",-20.91875
"2283","2023-04-18","TNHA","TNHA-??","1",-20.9070833333333
"2284","2023-04-19","TNHA","TNHA-??","1",-17.6383333333333
"2285","2023-04-20","TNHA","TNHA-??","1",-8.99958333333333
"2286","2023-04-21","TNHA","TNHA-??","1",-8.59166666666667
"2287","2023-04-22","TNHA","TNHA-??","1",-16.5970833333333
"2288","2023-04-23","TNHA","TNHA-??","1",-16.7533333333333
"2289","2023-04-24","TNHA","TNHA-??","1",-15.4225
"2290","2023-04-25","TNHA","TNHA-??","1",-11.9379166666667
"2291","2023-04-26","TNHA","TNHA-??","1",-14.1420833333333
"2292","2023-04-27","TNHA","TNHA-??","1",-14.6120833333333
"2293","2023-04-28","TNHA","TNHA-??","1",-12.7616666666667
"2294","2023-04-29","TNHA","TNHA-??","1",-12.8191666666667
"2295","2023-04-30","TNHA","TNHA-??","1",-11.4154166666667
"2296","2023-05-01","TNHA","TNHA-??","1",-10.7529166666667
"2297","2023-05-02","TNHA","TNHA-??","1",-7.95208333333333
"2298","2023-05-03","TNHA","TNHA-??","1",-6.08041666666667
"2299","2023-05-04","TNHA","TNHA-??","1",-5.89458333333333
"2300","2023-05-05","TNHA","TNHA-??","1",-5.06208333333333
"2301","2023-05-06","TNHA","TNHA-??","1",-4.30958333333333
"2302","2023-05-07","TNHA","TNHA-??","1",-4.19541666666667
"2303","2023-05-08","TNHA","TNHA-??","1",-5.63083333333333
"2304","2023-05-09","TNHA","TNHA-??","1",-4.93541666666667
"2305","2023-05-10","TNHA","TNHA-??","1",-4.945
"2306","2023-05-11","TNHA","TNHA-??","1",-4.3225
"2307","2023-05-12","TNHA","TNHA-??","1",-5.46333333333333
"2308","2023-05-13","TNHA","TNHA-??","1",-4.77958333333333
"2309","2023-05-14","TNHA","TNHA-??","1",2.62458333333333
"2310","2023-05-15","TNHA","TNHA-??","1",-0.405416666666667
"2311","2023-05-16","TNHA","TNHA-??","1",-7.2525
"2312","2023-05-17","TNHA","TNHA-??","1",-6.15125
"2313","2023-05-18","TNHA","TNHA-??","1",-2.53791666666667
"2314","2023-05-19","TNHA","TNHA-??","1",0.591666666666667
"2315","2023-05-20","TNHA","TNHA-??","1",1.61583333333333
"2316","2023-05-21","TNHA","TNHA-??","1",0.315416666666667
"2317","2023-05-22","TNHA","TNHA-??","1",2.77125
"2318","2023-05-23","TNHA","TNHA-??","1",0.6875
"2319","2023-05-24","TNHA","TNHA-??","1",-3.20666666666667
"2320","2023-05-25","TNHA","TNHA-??","1",-4.08416666666667
"2321","2023-05-26","TNHA","TNHA-??","1",-2.56041666666667
"2322","2023-05-27","TNHA","TNHA-??","1",0.0408333333333335
"2323","2023-05-28","TNHA","TNHA-??","1",0.75375
"2324","2023-05-29","TNHA","TNHA-??","1",1.6525
"2325","2023-05-30","TNHA","TNHA-??","1",1.22083333333333
"2326","2023-05-31","TNHA","TNHA-??","1",0.13375
"2327","2023-06-01","TNHA","TNHA-??","1",-3.53583333333333
"2328","2023-06-02","TNHA","TNHA-??","1",-2.38458333333333
"2329","2023-06-03","TNHA","TNHA-??","1",0.562083333333333
"2330","2023-06-04","TNHA","TNHA-??","1",0.2225
"2331","2023-06-05","TNHA","TNHA-??","1",1.84666666666667
"2332","2023-06-06","TNHA","TNHA-??","1",2.50833333333333
"2333","2023-06-07","TNHA","TNHA-??","1",0.269583333333333
"2334","2023-06-08","TNHA","TNHA-??","1",-0.295
"2335","2023-06-09","TNHA","TNHA-??","1",-1.49125
"2336","2023-06-10","TNHA","TNHA-??","1",-1.80166666666667
"2337","2023-06-11","TNHA","TNHA-??","1",0.263333333333333
"2338","2023-06-12","TNHA","TNHA-??","1",3.29583333333333
"2339","2023-06-13","TNHA","TNHA-??","1",6.52083333333333
"2340","2023-06-14","TNHA","TNHA-??","1",10.81
"2341","2023-06-15","TNHA","TNHA-??","1",6.405
"2342","2023-06-16","TNHA","TNHA-??","1",1.6625
"2343","2023-06-17","TNHA","TNHA-??","1",3.56708333333333
"2344","2023-06-18","TNHA","TNHA-??","1",2.22166666666667
"2345","2023-06-19","TNHA","TNHA-??","1",5.24842105263158
"2346","2023-04-03","SSMH","SSMH-??","1",-15.601308411215
"2347","2023-04-04","SSMH","SSMH-??","1",-19.4440972222222
"2348","2023-04-05","SSMH","SSMH-??","1",-21.3902083333333
"2349","2023-04-06","SSMH","SSMH-??","1",-24.0286111111111
"2350","2023-04-07","SSMH","SSMH-??","1",-23.2222916666667
"2351","2023-04-08","SSMH","SSMH-??","1",-26.9116319444444
"2352","2023-04-09","SSMH","SSMH-??","1",-24.9077083333333
"2353","2023-04-10","SSMH","SSMH-??","1",-18.8702083333333
"2354","2023-04-11","SSMH","SSMH-??","1",-22.6760416666667
"2355","2023-04-12","SSMH","SSMH-??","1",-21.9776388888889
"2356","2023-04-13","SSMH","SSMH-??","1",-21.6721527777778
"2357","2023-04-14","SSMH","SSMH-??","1",-21.3564930555556
"2358","2023-04-15","SSMH","SSMH-??","1",-22.3446527777778
"2359","2023-04-16","SSMH","SSMH-??","1",-21.5077777777778
"2360","2023-04-17","SSMH","SSMH-??","1",-21.1338194444444
"2361","2023-04-18","SSMH","SSMH-??","1",-21.1106944444444
"2362","2023-04-19","SSMH","SSMH-??","1",-17.3419444444444
"2363","2023-04-20","SSMH","SSMH-??","1",-9.30892361111111
"2364","2023-04-21","SSMH","SSMH-??","1",-9.06979166666667
"2365","2023-04-22","SSMH","SSMH-??","1",-17.4234375
"2366","2023-04-23","SSMH","SSMH-??","1",-16.9546180555556
"2367","2023-04-24","SSMH","SSMH-??","1",-15.8451388888889
"2368","2023-04-25","SSMH","SSMH-??","1",-12.3552430555556
"2369","2023-04-26","SSMH","SSMH-??","1",-14.4601736111111
"2370","2023-04-27","SSMH","SSMH-??","1",-15.3046180555556
"2371","2023-04-28","SSMH","SSMH-??","1",-12.9735763888889
"2372","2023-04-29","SSMH","SSMH-??","1",-12.5980902777778
"2373","2023-04-30","SSMH","SSMH-??","1",-11.5172222222222
"2374","2023-05-01","SSMH","SSMH-??","1",-10.7188888888889
"2375","2023-05-02","SSMH","SSMH-??","1",-7.93756944444444
"2376","2023-05-03","SSMH","SSMH-??","1",-6.3446875
"2377","2023-05-04","SSMH","SSMH-??","1",-6.14277777777778
"2378","2023-05-05","SSMH","SSMH-??","1",-5.12673611111111
"2379","2023-05-06","SSMH","SSMH-??","1",-4.360625
"2380","2023-05-07","SSMH","SSMH-??","1",-4.31788194444444
"2381","2023-05-08","SSMH","SSMH-??","1",-6.06836805555556
"2382","2023-05-09","SSMH","SSMH-??","1",-5.13725694444444
"2383","2023-05-10","SSMH","SSMH-??","1",-4.97104166666667
"2384","2023-05-11","SSMH","SSMH-??","1",-4.67614583333333
"2385","2023-05-12","SSMH","SSMH-??","1",-5.15020833333333
"2386","2023-05-13","SSMH","SSMH-??","1",-4.541875
"2387","2023-05-14","SSMH","SSMH-??","1",2.30461805555556
"2388","2023-05-15","SSMH","SSMH-??","1",-0.904305555555555
"2389","2023-05-16","SSMH","SSMH-??","1",-7.45944444444444
"2390","2023-05-17","SSMH","SSMH-??","1",-6.11208333333333
"2391","2023-05-18","SSMH","SSMH-??","1",-2.80513888888889
"2392","2023-05-19","SSMH","SSMH-??","1",0.247569444444444
"2393","2023-05-20","SSMH","SSMH-??","1",1.33822916666667
"2394","2023-05-21","SSMH","SSMH-??","1",0.292951388888889
"2395","2023-05-22","SSMH","SSMH-??","1",2.97347222222222
"2396","2023-05-23","SSMH","SSMH-??","1",0.714826388888889
"2397","2023-05-24","SSMH","SSMH-??","1",-3.37333333333333
"2398","2023-05-25","SSMH","SSMH-??","1",-4.01246527777778
"2399","2023-05-26","SSMH","SSMH-??","1",-2.87222222222222
"2400","2023-05-27","SSMH","SSMH-??","1",-0.541944444444445
"2401","2023-05-28","SSMH","SSMH-??","1",0.709722222222222
"2402","2023-05-29","SSMH","SSMH-??","1",1.45229166666667
"2403","2023-05-30","SSMH","SSMH-??","1",1.28420138888889
"2404","2023-05-31","SSMH","SSMH-??","1",-0.137777777777778
"2405","2023-06-01","SSMH","SSMH-??","1",-3.74767361111111
"2406","2023-06-02","SSMH","SSMH-??","1",-2.43048611111111
"2407","2023-06-03","SSMH","SSMH-??","1",-0.0230555555555555
"2408","2023-06-04","SSMH","SSMH-??","1",-0.241840277777778
"2409","2023-06-05","SSMH","SSMH-??","1",1.93333333333333
"2410","2023-06-06","SSMH","SSMH-??","1",2.53517361111111
"2411","2023-06-07","SSMH","SSMH-??","1",0.317743055555556
"2412","2023-06-08","SSMH","SSMH-??","1",-0.196875
"2413","2023-06-09","SSMH","SSMH-??","1",-1.7015625
"2414","2023-06-10","SSMH","SSMH-??","1",-1.61913194444444
"2415","2023-06-11","SSMH","SSMH-??","1",0.341006944444444
"2416","2023-06-12","SSMH","SSMH-??","1",2.94225694444444
"2417","2023-06-13","SSMH","SSMH-??","1",5.87565972222222
"2418","2023-06-14","SSMH","SSMH-??","1",10.0591666666667
"2419","2023-06-15","SSMH","SSMH-??","1",6.54152777777778
"2420","2023-06-16","SSMH","SSMH-??","1",1.67145833333333
"2421","2023-06-17","SSMH","SSMH-??","1",3.39625
"2422","2023-06-18","SSMH","SSMH-??","1",2.18871527777778
"2423","2023-06-19","SSMH","SSMH-??","1",5.29253472222222
"2424","2023-06-20","SSMH","SSMH-??","1",5.91534188034188
"2425","2023-06-28","SSMH","SSMH-??","1",6.16666666666667
"2426","2023-06-29","SSMH","SSMH-??","1",3.85100694444444
"2427","2023-06-30","SSMH","SSMH-??","1",6.24
"2428","2023-04-01","BUECI","BUECI-SC","1",-14.6229166666667
"2429","2023-04-02","BUECI","BUECI-SC","1",-16.06375
"2430","2023-04-03","BUECI","BUECI-SC","1",-14.6783333333333
"2431","2023-04-04","BUECI","BUECI-SC","1",-18.4008333333333
"2432","2023-04-05","BUECI","BUECI-SC","1",-20.83875
"2433","2023-04-06","BUECI","BUECI-SC","1",-23.01125
"2434","2023-04-07","BUECI","BUECI-SC","1",-23.075
"2435","2023-04-08","BUECI","BUECI-SC","1",-25.72125
"2436","2023-04-09","BUECI","BUECI-SC","1",-24.3645833333333
"2437","2023-04-10","BUECI","BUECI-SC","1",-18.08375
"2438","2023-04-11","BUECI","BUECI-SC","1",-22.0183333333333
"2439","2023-04-12","BUECI","BUECI-SC","1",-21.1270833333333
"2440","2023-04-13","BUECI","BUECI-SC","1",-20.1041666666667
"2441","2023-04-14","BUECI","BUECI-SC","1",-19.9691666666667
"2442","2023-04-15","BUECI","BUECI-SC","1",-20.6254166666667
"2443","2023-04-16","BUECI","BUECI-SC","1",-20.08625
"2444","2023-04-17","BUECI","BUECI-SC","1",-20.5441666666667
"2445","2023-04-18","BUECI","BUECI-SC","1",-20.1629166666667
"2446","2023-04-19","BUECI","BUECI-SC","1",-17.36
"2447","2023-04-20","BUECI","BUECI-SC","1",-8.48458333333333
"2448","2023-04-21","BUECI","BUECI-SC","1",-6.48083333333333
"2449","2023-04-22","BUECI","BUECI-SC","1",-11.7945833333333
"2450","2023-04-23","BUECI","BUECI-SC","1",-13.7633333333333
"2451","2023-04-24","BUECI","BUECI-SC","1",-12.36625
"2452","2023-04-25","BUECI","BUECI-SC","1",-11.8321739130435
"2453","2023-04-26","BUECI","BUECI-SC","1",-0.54
"2454","2023-04-27","BUECI","BUECI-SC","1",0.6075
"2455","2023-04-28","BUECI","BUECI-SC","1",0.982916666666667
"2456","2023-04-29","BUECI","BUECI-SC","1",0.292916666666667
"2457","2023-04-30","BUECI","BUECI-SC","1",-0.953333333333333
"2458","2023-05-01","BUECI","BUECI-SC","1",0.798333333333333
"2459","2023-05-02","BUECI","BUECI-SC","1",4.17291666666667
"2460","2023-05-03","BUECI","BUECI-SC","1",6.34958333333333
"2461","2023-05-04","BUECI","BUECI-SC","1",-1.92416666666667
"2462","2023-05-05","BUECI","BUECI-SC","1",-2.13083333333333
"2463","2023-05-06","BUECI","BUECI-SC","1",5.22416666666667
"2464","2023-05-07","BUECI","BUECI-SC","1",4.49958333333333
"2465","2023-05-08","BUECI","BUECI-SC","1",2.33458333333333
"2466","2023-05-09","BUECI","BUECI-SC","1",0.507916666666667
"2467","2023-05-10","BUECI","BUECI-SC","1",1.77458333333333
"2468","2023-05-11","BUECI","BUECI-SC","1",6.43958333333333
"2469","2023-05-12","BUECI","BUECI-SC","1",1.21375
"2470","2023-05-13","BUECI","BUECI-SC","1",0.3875
"2471","2023-05-14","BUECI","BUECI-SC","1",5.53416666666667
"2472","2023-05-15","BUECI","BUECI-SC","1",0.320416666666667
"2473","2023-05-16","BUECI","BUECI-SC","1",-6.89291666666667
"2474","2023-05-17","BUECI","BUECI-SC","1",-6
"2475","2023-05-18","BUECI","BUECI-SC","1",-2.93916666666667
"2476","2023-05-19","BUECI","BUECI-SC","1",0.730833333333333
"2477","2023-05-20","BUECI","BUECI-SC","1",2.01666666666667
"2478","2023-05-21","BUECI","BUECI-SC","1",2.37041666666667
"2479","2023-05-22","BUECI","BUECI-SC","1",3.79125
"2480","2023-05-23","BUECI","BUECI-SC","1",0.710833333333333
"2481","2023-05-24","BUECI","BUECI-SC","1",-2.60625
"2482","2023-05-25","BUECI","BUECI-SC","1",-3.74791666666667
"2483","2023-05-26","BUECI","BUECI-SC","1",-1.79666666666667
"2484","2023-05-27","BUECI","BUECI-SC","1",0.707916666666667
"2485","2023-05-28","BUECI","BUECI-SC","1",1.12416666666667
"2486","2023-05-29","BUECI","BUECI-SC","1",1.40208333333333
"2487","2023-05-30","BUECI","BUECI-SC","1",1.10416666666667
"2488","2023-05-31","BUECI","BUECI-SC","1",0.11125
"2489","2023-06-01","BUECI","BUECI-SC","1",-3.87625
"2490","2023-06-02","BUECI","BUECI-SC","1",-2.45708333333333
"2491","2023-06-03","BUECI","BUECI-SC","1",-0.304583333333333
"2492","2023-06-04","BUECI","BUECI-SC","1",-0.190833333333333
"2493","2023-06-05","BUECI","BUECI-SC","1",1.37208333333333
"2494","2023-06-06","BUECI","BUECI-SC","1",3.13875
"2495","2023-06-07","BUECI","BUECI-SC","1",1.63666666666667
"2496","2023-06-08","BUECI","BUECI-SC","1",0.603333333333333
"2497","2023-06-09","BUECI","BUECI-SC","1",-0.725833333333333
"2498","2023-06-10","BUECI","BUECI-SC","1",-0.433333333333333
"2499","2023-06-11","BUECI","BUECI-SC","1",0.552083333333333
"2500","2023-06-12","BUECI","BUECI-SC","1",5.01583333333333
"2501","2023-06-13","BUECI","BUECI-SC","1",7.02583333333333
"2502","2023-06-14","BUECI","BUECI-SC","1",11.3233333333333
"2503","2023-06-15","BUECI","BUECI-SC","1",9.24375
"2504","2023-06-16","BUECI","BUECI-SC","1",2.47708333333333
"2505","2023-06-17","BUECI","BUECI-SC","1",5.54291666666667
"2506","2023-06-18","BUECI","BUECI-SC","1",8.355
"2507","2023-06-19","BUECI","BUECI-SC","1",6.38458333333333
"2508","2023-06-20","BUECI","BUECI-SC","1",8.50875
"2509","2023-06-21","BUECI","BUECI-SC","1",1.35809523809524
"2510","2023-06-28","BUECI","BUECI-SC","1",10.7280952380952
"2511","2023-06-29","BUECI","BUECI-SC","1",9.13208333333333
"2512","2023-06-30","BUECI","BUECI-SC","1",12.05
"2513","2023-04-05","SSMH","SSMH-SA","1",-20.2481362007168
"2514","2023-04-06","SSMH","SSMH-SA","1",-21.4273611111111
"2515","2023-04-07","SSMH","SSMH-SA","1",-22.5128472222222
"2516","2023-04-08","SSMH","SSMH-SA","1",-25.8320486111111
"2517","2023-04-09","SSMH","SSMH-SA","1",-24.7830555555556
"2518","2023-04-10","SSMH","SSMH-SA","1",-18.2970486111111
"2519","2023-04-11","SSMH","SSMH-SA","1",-22.1225
"2520","2023-04-12","SSMH","SSMH-SA","1",-20.3471180555556
"2521","2023-04-13","SSMH","SSMH-SA","1",-19.2071180555556
"2522","2023-04-14","SSMH","SSMH-SA","1",-19.9234042553191
"2523","2023-04-25","SSMH","SSMH-SA","1",-12.0516666666667
"2524","2023-05-07","SSMH","SSMH-SA","1",-2.52238095238095
"2525","2023-06-05","SSMH","SSMH-SA","1",5.49
"2526","2023-06-06","SSMH","SSMH-SA","1",4.74
"2527","2023-06-28","SSMH","SSMH-SA","1",6.29388278388278
"2528","2023-06-29","SSMH","SSMH-SA","1",3.94402777777778
"2529","2023-06-30","SSMH","SSMH-SA","1",6.41
"2530","2023-04-01","TNHA","TNHA-SC","1",-15.0729166666667
"2531","2023-04-02","TNHA","TNHA-SC","1",-16.6770833333333
"2532","2023-04-03","TNHA","TNHA-SC","1",-14.6816666666667
"2533","2023-04-04","TNHA","TNHA-SC","1",-19.0795833333333
"2534","2023-04-05","TNHA","TNHA-SC","1",-21.4645833333333
"2535","2023-04-06","TNHA","TNHA-SC","1",-24.0920833333333
"2536","2023-04-07","TNHA","TNHA-SC","1",-23.47625
"2537","2023-04-08","TNHA","TNHA-SC","1",-26.0733333333333
"2538","2023-04-09","TNHA","TNHA-SC","1",-24.97
"2539","2023-04-10","TNHA","TNHA-SC","1",-18.9333333333333
"2540","2023-04-11","TNHA","TNHA-SC","1",-21.9566666666667
"2541","2023-04-12","TNHA","TNHA-SC","1",-22.1270833333333
"2542","2023-04-13","TNHA","TNHA-SC","1",-22.0704166666667
"2543","2023-04-14","TNHA","TNHA-SC","1",-21.8233333333333
"2544","2023-04-15","TNHA","TNHA-SC","1",-22.63375
"2545","2023-04-16","TNHA","TNHA-SC","1",-22.1883333333333
"2546","2023-04-17","TNHA","TNHA-SC","1",-21.3691666666667
"2547","2023-04-18","TNHA","TNHA-SC","1",-20.5029166666667
"2548","2023-04-19","TNHA","TNHA-SC","1",-17.41625
"2549","2023-04-20","TNHA","TNHA-SC","1",-9.19666666666667
"2550","2023-04-21","TNHA","TNHA-SC","1",-9.3425
"2551","2023-04-22","TNHA","TNHA-SC","1",-17.7458333333333
"2552","2023-04-23","TNHA","TNHA-SC","1",-17.4716666666667
"2553","2023-04-24","TNHA","TNHA-SC","1",-16.6366666666667
"2554","2023-04-25","TNHA","TNHA-SC","1",-13.0329166666667
"2555","2023-04-26","TNHA","TNHA-SC","1",-14.0770833333333
"2556","2023-04-27","TNHA","TNHA-SC","1",-15.5483333333333
"2557","2023-04-28","TNHA","TNHA-SC","1",-13.715
"2558","2023-04-29","TNHA","TNHA-SC","1",-13.8254166666667
"2559","2023-04-30","TNHA","TNHA-SC","1",-12.1245833333333
"2560","2023-05-01","TNHA","TNHA-SC","1",-11.4558333333333
"2561","2023-05-02","TNHA","TNHA-SC","1",-8.63416666666667
"2562","2023-05-03","TNHA","TNHA-SC","1",-6.90458333333333
"2563","2023-05-04","TNHA","TNHA-SC","1",-6.41
"2564","2023-05-05","TNHA","TNHA-SC","1",-5.16166666666667
"2565","2023-05-06","TNHA","TNHA-SC","1",-4.37208333333333
"2566","2023-05-07","TNHA","TNHA-SC","1",-4.54875
"2567","2023-05-08","TNHA","TNHA-SC","1",-5.83833333333333
"2568","2023-05-09","TNHA","TNHA-SC","1",-5.47916666666667
"2569","2023-05-10","TNHA","TNHA-SC","1",-5.52666666666667
"2570","2023-05-11","TNHA","TNHA-SC","1",-5.47
"2571","2023-05-12","TNHA","TNHA-SC","1",-5.31083333333333
"2572","2023-05-13","TNHA","TNHA-SC","1",-4.32
"2573","2023-05-14","TNHA","TNHA-SC","1",2.76166666666667
"2574","2023-05-15","TNHA","TNHA-SC","1",-0.542083333333334
"2575","2023-05-16","TNHA","TNHA-SC","1",-7.80333333333333
"2576","2023-05-17","TNHA","TNHA-SC","1",-6.85125
"2577","2023-05-18","TNHA","TNHA-SC","1",-2.95041666666667
"2578","2023-05-19","TNHA","TNHA-SC","1",0.0316666666666667
"2579","2023-05-20","TNHA","TNHA-SC","1",1.30875
"2580","2023-05-21","TNHA","TNHA-SC","1",0.109166666666667
"2581","2023-05-22","TNHA","TNHA-SC","1",2.57041666666667
"2582","2023-05-23","TNHA","TNHA-SC","1",0.27375
